"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","temp","DOmgL","DOsat","SpC","pH","ORP","PAR","metadataID","comments","updateID"
15,"MO_DeepHole_20200720_0900_point_2_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",2,2,18.8,NA,NA,86.4,7.3,190.2,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_2.5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",2.5,2.5,14.5,NA,NA,89.8,6.82,207.4,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_3_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",3,3,11.4,NA,NA,96.9,6.79,203.6,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_3.5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",3.5,3.5,8.9,NA,NA,116.7,6.77,160.7,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_4_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",4,4,7.7,NA,NA,140.3,6.73,111.8,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_4.5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",4.5,4.5,6.9,NA,NA,154.4,6.73,37.8,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",5,5,6.6,NA,NA,159.6,6.76,16.2,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_5.5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",5.5,5.5,6.2,NA,NA,167.2,6.76,6.3,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_6_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",6,6,6.1,NA,NA,171.7,6.77,-0.4,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_6.5_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",6.5,6.5,5.9,NA,NA,174.8,6.79,-7.8,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
15,"MO_DeepHole_20200720_0900_point_7_Limno.Sample.20160505","MO","DeepHole","7/20/2020","7/20/2020 9:00","point",7,7,5.9,NA,NA,179,6.8,-12.5,NA,"Limno.Sample.20160505","Deck PAR 1272.0 and DO not calibrating",NA
3,"WL_DeepHole_20200721_0957_point_0_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",0,0,23.3,7.41,86.9,12,6.24,249,164.33,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_0.25_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",0.25,0.25,NA,NA,NA,NA,NA,NA,94.86,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_0.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",0.5,0.5,23.3,7.32,85.8,11.9,6.3,247.6,61.44,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_0.75_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",0.75,0.75,NA,NA,NA,NA,NA,NA,41.52,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_1_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",1,1,23.2,7.81,91.6,11.9,6.22,262,29.89,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_1.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",1.5,1.5,23.2,7.61,89.1,11.9,6.19,267.3,15.67,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_2_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",2,2,23.2,7.25,84.5,11.9,6.14,271,8.17,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_2.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",2.5,2.5,19.2,6.65,71.9,13.1,5.74,295.4,4.76,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_3_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",3,3,15.3,7.77,77.2,13.1,5.59,303.1,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_3.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",3.5,3.5,11.5,6.02,55.2,13.4,5.19,320.1,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_4_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",4,4,9.4,3.44,22.9,13.9,5.14,317.7,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_4.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",4.5,4.5,7.8,2.5,20.8,14.4,5.1,317.6,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",5,5,6.7,2.5,19.4,15,5.1,302.6,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_5.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",5.5,5.5,6,2.32,18.6,17.1,5.13,283.7,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_6_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",6,6,5.5,2.21,17.5,17.8,5.2,195.5,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_6.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",6.5,6.5,5.2,2.12,16.2,18.3,5.28,139.9,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_7_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",7,7,5.1,2.01,15.8,18.6,5.26,126.7,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_7.5_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",7.5,7.5,4.9,1.97,15.6,18.9,5.35,99.9,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_8_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",8,8,4.9,1.86,14.6,19,5.37,92,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_9_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",9,9,4.8,1.81,14.1,19.3,5.4,86.7,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_10_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",10,10,4.8,1.63,12.9,19.6,5.42,84,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_11_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",11,11,4.8,1.63,12.6,20,5.43,81.5,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"WL_DeepHole_20200721_0957_point_12_Limno.Sample.20160505","WL","DeepHole","7/21/2020","7/21/2020 9:57","point",12,12,4.8,1.62,12.4,22.2,5.46,78.3,NA,"Limno.Sample.20160505","Deck PAR 263.7",NA
3,"FE_DeepHole_20200722_1145_point_0_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",0,0,22.2,NA,NA,12.7,5.05,260.3,444.2,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_0.25_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",0.25,0.25,NA,NA,NA,NA,NA,NA,179,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_0.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",0.5,0.5,22,NA,NA,12.6,4.97,273.2,65.06,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_0.75_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",0.75,0.75,NA,NA,NA,NA,NA,NA,36.29,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_1_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",1,1,21.9,NA,NA,12.6,5.11,270.1,17,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_1.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",1.5,1.5,21.9,NA,NA,12.7,5.13,272,5.33,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_2_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",2,2,21.7,NA,NA,13.1,5.11,275.8,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_2.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",2.5,2.5,17.1,NA,NA,14.7,5.11,273.7,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_3_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",3,3,12.1,NA,NA,16.3,4.75,261.5,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_3.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",3.5,3.5,8.7,NA,NA,17.5,4.82,238.7,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_4_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",4,4,6.9,NA,NA,17.5,4.82,221.8,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_4.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",4.5,4.5,5.8,NA,NA,17.4,4.82,218.3,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",5,5,5.1,NA,NA,17.2,4.76,221.4,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_5.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",5.5,5.5,4.8,NA,NA,17.3,4.77,222.7,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_6_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",6,6,4.5,NA,NA,18.1,4.81,216.5,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_6.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",6.5,6.5,4.4,NA,NA,18.8,4.83,203.9,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_7_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",7,7,4.4,NA,NA,19.4,4.9,184.6,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_7.5_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",7.5,7.5,4.3,NA,NA,19.7,4.93,168,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_8_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",8,8,4.3,NA,NA,20,4.96,156.3,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_9_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",9,9,4.3,NA,NA,20.9,5.02,140.4,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_10_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",10,10,4.3,NA,NA,21.9,5.07,128.7,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_11_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",11,11,4.3,NA,NA,22.6,5.1,119.4,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_12_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",12,12,4.4,NA,NA,23.3,5.15,113.6,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_13_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",13,13,4.4,NA,NA,25.3,5.2,107.9,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
3,"FE_DeepHole_20200722_1145_point_14_Limno.Sample.20160505","FE","DeepHole","7/22/2020","7/22/2020 11:45","point",14,14,4.5,NA,NA,26.9,5.23,104.4,NA,"Limno.Sample.20160505","Deck PAR 762.3 and DO sensors and backup DO not calibrating",NA
15,"CR_DeepHole_20200723_1030_point_0_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",0,0,22.3,NA,NA,10.5,5.64,277.1,446.3,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_0.25_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",0.25,0.25,NA,NA,NA,NA,NA,NA,341.6,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_0.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",0.5,0.5,22.3,NA,NA,10.5,5.67,278.8,277,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_0.75_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",0.75,0.75,NA,NA,NA,NA,NA,NA,222.6,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_1_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",1,1,22.3,NA,NA,10.6,5.6,283.4,178.14,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_1.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",1.5,1.5,22.2,NA,NA,10.5,5.79,275.8,110.57,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_2_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",2,2,22.2,NA,NA,10.5,5.81,276.1,84.89,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_2.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",2.5,2.5,22.2,NA,NA,10.5,5.78,280.6,62.93,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_3_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",3,3,22.1,NA,NA,10.6,5.79,280.2,48.27,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_3.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",3.5,3.5,21.7,NA,NA,10.6,5.78,281.1,37.03,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_4_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",4,4,17.9,NA,NA,11,5.88,283.5,29.02,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_4.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",4.5,4.5,14.5,NA,NA,11.2,5.74,203.1,21.58,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",5,5,12,NA,NA,11.4,5.66,300.5,14.58,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_5.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",5.5,5.5,10.2,NA,NA,11.9,5.48,310.2,10.5,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_6_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",6,6,8.9,NA,NA,12.3,5.33,317.3,6.01,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_6.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",6.5,6.5,8.1,NA,NA,12.7,5.19,324.2,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_7_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",7,7,7.4,NA,NA,12.8,5.04,330,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_7.5_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",7.5,7.5,6.7,NA,NA,13.2,4.99,331.3,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_8_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",8,8,6.4,NA,NA,13.3,4.95,332.6,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_9_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",9,9,6.1,NA,NA,14.4,4.96,286.6,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_10_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",10,10,6,NA,NA,14.5,5,244.2,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_11_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",11,11,5.8,NA,NA,14.6,5.03,206.8,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_12_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",12,12,5.7,NA,NA,15.1,5.04,173,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
15,"CR_DeepHole_20200723_1030_point_13_Limno.Sample.20160505","CR","DeepHole","7/23/2020","7/23/2020 10:30","point",13,13,5.7,NA,NA,15.3,5.12,147.8,NA,"Limno.Sample.20160505","Deck PAR 681.3 and DO sensors not working and bottom at 13.75m",NA
17,"BA_DeepHole_20200727_1130_point_0_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",0,0,23.7,NA,NA,11.3,6.75,186.1,1573.2,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_0.25_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",0.25,0.25,NA,NA,NA,NA,NA,NA,1336.7,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_0.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",0.5,0.5,23.7,NA,NA,11.3,6.82,186.8,871.7,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_0.75_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",0.75,0.75,NA,NA,NA,NA,NA,NA,717.8,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_1_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",1,1,23.6,NA,NA,11.3,6.92,187.4,608.7,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_1.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",1.5,1.5,23.5,NA,NA,11.3,6.87,191.2,338,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_2_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",2,2,23.4,NA,NA,11.3,6.82,197.7,282.4,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_2.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",2.5,2.5,22.8,NA,NA,11.4,6.82,201.5,219.8,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_3_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",3,3,22.3,NA,NA,11.5,6.66,216.6,136.94,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_3.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",3.5,3.5,21.5,NA,NA,11.6,6.49,222.7,100.28,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_4_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",4,4,18.4,NA,NA,12.4,6.17,242.2,68.99,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_4.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",4.5,4.5,16.2,NA,NA,12.6,5.98,260.8,50.74,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",5,5,14.4,NA,NA,12.8,5.6,270.5,28.83,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
17,"BA_DeepHole_20200727_1130_point_5.5_Limno.Sample.20160505","BA","DeepHole","7/27/2020","7/27/2020 11:30","point",5.5,5.5,12.6,NA,NA,13.1,5.5,275.5,22.88,"Limno.Sample.20160505","Deck PAR 2202.0 and bottom at 11.5",NA
